136.88,28.126,95.625,80.626,155.63,103.13,61.876,58.126,35.626,170.63,43.126,20.626,65.626,125.63,114.38,110.63,1.876,69.376,163.13,50.626,99.375,39.376,13.126,73.126,144.38,174.38,159.38,5.626,54.376,31.876,46.876,178.13,91.875,133.13,148.13,24.376,166.88,9.3759,129.38,121.88,118.13,16.876,76.876,84.376,88.126,151.88,106.88,140.63
103.13,170.63,5.626,106.88,54.376,91.875,129.38,39.376,114.38,69.376,163.13,24.376,13.126,178.13,31.876,28.126,35.626,9.3759,80.626,125.63,159.38,151.88,136.88,88.126,133.13,174.38,99.375,61.876,148.13,50.626,46.876,84.376,121.88,118.13,16.876,20.626,58.126,140.63,76.876,155.63,166.88,73.126,1.876,110.63,144.38,65.626,95.625,43.126
170.63,84.376,99.375,46.876,16.876,9.3759,151.88,140.63,35.626,163.13,133.13,125.63,178.13,1.876,80.626,91.875,106.88,13.126,129.38,5.626,103.13,136.88,88.126,114.38,39.376,121.88,69.376,20.626,65.626,54.376,50.626,118.13,95.625,76.876,43.126,155.63,159.38,58.126,110.63,144.38,174.38,166.88,73.126,31.876,148.13,24.376,28.126,61.876
155.63,88.126,95.625,170.63,84.376,1.876,144.38,106.88,69.376,50.626,43.126,73.126,35.626,5.626,16.876,46.876,24.376,99.375,151.88,148.13,140.63,121.88,163.13,133.13,28.126,178.13,9.3759,114.38,31.876,39.376,58.126,20.626,80.626,174.38,61.876,91.875,103.13,125.63,65.626,159.38,166.88,129.38,54.376,136.88,13.126,76.876,110.63,118.13
61.876,125.63,148.13,5.626,20.626,140.63,80.626,76.876,159.38,129.38,174.38,31.876,16.876,65.626,91.875,99.375,170.63,88.126,69.376,178.13,35.626,114.38,166.88,118.13,46.876,95.625,1.876,144.38,73.126,50.626,151.88,84.376,43.126,13.126,106.88,24.376,9.3759,103.13,39.376,58.126,121.88,136.88,54.376,163.13,155.63,28.126,133.13,110.63
166.88,95.625,125.63,129.38,69.376,50.626,5.626,76.876,110.63,58.126,88.126,43.126,61.876,114.38,159.38,144.38,35.626,73.126,155.63,54.376,170.63,99.375,28.126,140.63,118.13,91.875,46.876,13.126,39.376,65.626,103.13,174.38,31.876,133.13,151.88,80.626,24.376,136.88,84.376,20.626,148.13,106.88,16.876,163.13,1.876,9.3759,178.13,121.88
69.376,95.625,144.38,1.876,140.63,133.13,88.126,106.88,54.376,20.626,80.626,174.38,35.626,61.876,50.626,9.3759,99.375,155.63,170.63,136.88,76.876,43.126,129.38,163.13,178.13,5.626,91.875,16.876,39.376,166.88,28.126,13.126,103.13,46.876,73.126,148.13,159.38,125.63,84.376,118.13,31.876,114.38,121.88,110.63,58.126,65.626,24.376,151.88
69.376,50.626,133.13,35.626,140.63,136.88,144.38,58.126,61.876,151.88,65.626,99.375,121.88,170.63,88.126,118.13,106.88,166.88,155.63,13.126,24.376,39.376,129.38,31.876,178.13,125.63,16.876,148.13,159.38,174.38,103.13,95.625,20.626,76.876,91.875,9.3759,73.126,84.376,28.126,114.38,1.876,43.126,80.626,46.876,110.63,54.376,5.626,163.13
114.38,121.88,125.63,133.13,144.38,91.875,24.376,61.876,140.63,28.126,54.376,166.88,136.88,39.376,178.13,5.626,84.376,73.126,69.376,16.876,76.876,110.63,174.38,35.626,58.126,46.876,50.626,31.876,1.876,88.126,43.126,148.13,95.625,155.63,170.63,99.375,20.626,163.13,103.13,151.88,80.626,106.88,9.3759,159.38,118.13,13.126,129.38,65.626
9.3759,20.626,31.876,28.126,129.38,144.38,88.126,91.875,110.63,178.13,114.38,103.13,166.88,99.375,39.376,174.38,61.876,106.88,136.88,125.63,16.876,1.876,35.626,155.63,95.625,65.626,54.376,148.13,118.13,121.88,13.126,58.126,80.626,46.876,73.126,43.126,151.88,50.626,133.13,76.876,140.63,170.63,84.376,163.13,24.376,159.38,5.626,69.376
5.626,155.63,39.376,35.626,46.876,129.38,50.626,58.126,148.13,84.376,174.38,9.3759,73.126,95.625,91.875,163.13,16.876,61.876,1.876,178.13,144.38,140.63,20.626,69.376,28.126,80.626,159.38,110.63,125.63,118.13,136.88,166.88,106.88,43.126,99.375,31.876,170.63,13.126,65.626,103.13,76.876,151.88,88.126,54.376,133.13,24.376,121.88,114.38
58.126,46.876,31.876,28.126,54.376,163.13,5.626,166.88,9.3759,170.63,65.626,88.126,129.38,144.38,50.626,95.625,155.63,174.38,20.626,43.126,110.63,13.126,16.876,80.626,121.88,178.13,1.876,91.875,125.63,148.13,118.13,136.88,106.88,24.376,84.376,35.626,114.38,151.88,39.376,140.63,73.126,69.376,61.876,133.13,103.13,76.876,99.375,159.38
35.626,50.626,99.375,136.88,155.63,65.626,24.376,13.126,58.126,144.38,43.126,129.38,103.13,1.876,125.63,163.13,84.376,151.88,28.126,118.13,170.63,148.13,54.376,39.376,88.126,61.876,76.876,178.13,95.625,174.38,80.626,69.376,121.88,114.38,73.126,9.3759,16.876,133.13,106.88,5.626,91.875,110.63,20.626,46.876,140.63,31.876,159.38,166.88
9.3759,76.876,43.126,91.875,28.126,16.876,163.13,170.63,73.126,110.63,24.376,50.626,20.626,84.376,39.376,174.38,80.626,166.88,118.13,99.375,95.625,114.38,1.876,133.13,159.38,5.626,140.63,129.38,178.13,58.126,151.88,103.13,35.626,65.626,125.63,136.88,31.876,88.126,54.376,155.63,69.376,144.38,61.876,148.13,46.876,121.88,13.126,106.88
